id,answer,cost,text,section,header,div,p,s
van-moorselaar-theeuwes-2023-statistical-learning-within-objects.pdf.tei.xml,"The main claim of this paper is that the visual system is able to tune attention and develop preferential biases for specific parts of an object independently of the object's orientation, as a result of statistical learning.",4.68e-4,"Research has recently shown that efficient selection relies on the implicit extraction of environmental regularities, known as statistical learning. Although this has been demonstrated for scenes, similar learning arguably also occurs for objects. To test this, we developed a paradigm that allowed us to track attentional priority at specific object locations irrespective of the object's orientation in three experiments with young adults (all Ns = 80). Experiments 1a and 1b established within-object statistical learning by demonstrating increased attentional priority at relevant object parts (e.g., hammerhead). Experiment 2 extended this finding by demonstrating that learned priority generalized to viewpoints in which learning never took place. Together, these findings demonstrate that as a function of statistical learning, the visual system not only is able to tune attention relative to specific locations in space but also can develop preferential biases for specific parts of an object independently of the viewpoint of that object.",abstract,Abstract,0,NA,NA
van-prooijen-et-al-2023-just-dead-not-alive-reconsidering-belief-in-contradictory-conspiracy-theories.pdf.tei.xml,"The main claim of this paper is that belief in one conspiracy theory positively predicts belief in another conspiracy theory, and that people differ in their tendency to attribute events to conspiracies, which has been referred to as a conspiratorial mindset, a monological belief system, or conspiracy mentality. The paper also discusses the ubiquity of conspiracy theories on social media and the Internet, and defines conspiracy theories as beliefs that a group of actors is colluding in secret to pursue malevolent goals.",6.32e-4,"Conspiracy theories are ubiquitous on social media and the Internet, questioning official explanations for impactful events. Conspiracy theories are defined as beliefs that a group of actors is colluding in secret to pursue goals widely seen as malevolent (Bale, 2007;van Prooijen & van Vugt, 2018). Empirical research on conspiracy theories has grown quickly in recent years (for overviews, see Douglas et al., 2019;van Prooijen, 2020van Prooijen,, 2022;;van Prooijen & Douglas, 2018). A basic finding in this research domain is that belief in one conspiracy theory positively predicts belief in another conspiracy theory (Abalakina-Paap et al., 1999;Goertzel, 1994;Swami et al., 2011). This finding has inspired the theoretical insight that people differ in their tendency to attribute events to conspiracies, which has been referred to as a conspiratorial mindset, a monological belief system, or conspiracy mentality (e.g.",abstract,Abstract,0,NA,NA
vessel-et-al-2023-self-relevance-predicts-the-aesthetic-appeal-of-real-and-synthetic-artworks-generated-via-neural.pdf.tei.xml,"The main claim of this paper is that the aesthetic appeal of artworks is strongly determined by self-relevance, and that this factor is independent of artistic skill and image features.",4.660000000000001e-4,"What determines the aesthetic appeal of artworks? Recent work suggests that aesthetic appeal can, to some extent, be predicted from a visual artwork's image features. Yet a large fraction of variance in aesthetic ratings remains unexplained and may relate to individual preferences. We hypothesized that an artwork's aesthetic appeal depends strongly on self-relevance. In a first study (N = 33 adults, online replication N = 208), rated aesthetic appeal for real artworks was positively predicted by rated self-relevance. In a second experiment (N = 45 online), we created synthetic, self-relevant artworks using deep neural networks that transferred the style of existing artworks to photographs. Style transfer was applied to self-relevant photographs selected to reflect participant-specific attributes such as autobiographical memories. Self-relevant, synthetic artworks were rated as more aesthetically appealing than matched control images, at a level similar to human-made artworks. Thus, self-relevance is a key determinant of aesthetic appeal, independent of artistic skill and image features.",abstract,Abstract,0,NA,NA
vishkin-2023-the-gender-equality-paradox-in-chess-participation-is-partially-explained-by-the-generational-shift.pdf.tei.xml,"The main claim of this paper is that the gender equality paradox in chess participation is not solely driven by the smaller presence of a younger generation in more gender-equal countries, as proposed by Napp and Breda (2023). The author concedes that the age of players partially accounts for the association between gender equality and female participation, but disagrees with Napp and Breda's findings that the country-level age structure is unrelated to the gender equality paradox in chess participation. Additionally, the author argues that previous explanations of the gender equality paradox can account for its occurrence in chess participation.",5.4e-4,"Napp and Breda (2023) concur that there is a genderequality paradox (GEP) in chess participation but argue that evidence for the proposed mechanism, that the paradox is driven by the smaller presence of a younger generation in more gender-equal countries (the generational-shift account), is limited. First, they used fine-grained analyses of the age structure of players to demonstrate that the age of players partially accounts for the association between gender equality and female participation, qualifying Vishkin's (2022) finding of full mediation. Second, they argued that the country-level age structure is unrelated to the GEP in chess participation. Third, they argued that previous explanations of the GEP can account for the GEP in chess participation. I concede their first point, but new analyses described below lead me to disagree with their latter two points.",abstract,Abstract,0,NA,NA
wallentin-trecca-2023-cross-cultural-sex-gender-differences-in-produced-word-content-before-the-age-of-3-years.pdf.tei.xml,"The main claim of this paper is that children's early vocabulary composition is a better predictor of sex/gender than their vocabulary size, and that this can be classified at above-chance levels in multiple languages.",4.75e-4,"Does sex/gender matter for language acquisition? Small advantages in vocabulary size for females are well documented. In this study, however, we found that children's early vocabulary composition was a significantly better predictor of sex/gender than their vocabulary size. We conducted classification analysis on word-production data from children (12-36 months old, n = 39,553) acquiring 26 different languages. Children's sex/gender was classified at above-chance levels in 22 of 26 languages. Classification accuracy was significantly higher than for models based on vocabulary size and increased as a function of sample size. Boys produced more words for vehicles and outdoor scenes, whereas girls produced more words for clothing and body parts. Classification accuracy also increased as a function of age and peaked at 30 months, reaching accuracy levels observed in studies of adult word use. These differences in vocabulary are indicative of differences in the lifeworld of children and may themselves cause further differences in development.",abstract,Abstract,0,NA,NA
wardell-et-al-2023-fade-in-fade-out-do-shifts-in-visual-perspective-predict-the-consistency-of-real-world-memories.pdf.tei.xml,"The main claim of this paper is that autobiographical memories are malleable and constructed in a way that facilitates navigating the present moment, but it is important for memories to maintain some degree of accuracy in order to provide useful information for learning from the past. The paper also discusses the factors that impact an autobiographical memory's vulnerability to change.",7.530000000000001e-4,"Memories of our past, that is, autobiographical memories, allow us to recall what we have done and where we have been (Conway, 2005). Far from providing a stable record, however, memories are malleable. Prominent theories suggest that memories are constructed in order to facilitate navigating the present moment, often at the expense of recalling exact accounts of what happened (Conway & Pleydell-Pearce, 2000;Schacter et al., 2011). However, it is important that memories maintain some degree of accuracy so that we can learn from the past in meaningful ways (Conway & Loveday, 2015). If memories were too vulnerable to change, they would no longer provide us with useful information. To the extent that we rely on memories to be accurate in personal and societal (e.g., eyewitness testimony) realms, it is important to understand what factors impact an autobiographical memory's vulnerability to change. Autobiographical memory allows us to mentally travel to the past, evoking imagery, sensations, or emotions that can recreate the subjective experience of the original event (Rubin, 2006;Tulving, 1985). This sense of reexperiencing has been associated with the richness of the visual imagery elicited within the mind's eye when remembering (Zaman & Russell, 2022). Such imagery requires a visual perspective from which to picture the event (Nigro & Neisser, 1983;Rubin & Umanath, 2015). For decades, researchers have puzzled over visual perspective. Despite experiencing our lives from our own egocentric point of view, memories can 1180588P SSXXX10.",abstract,Abstract,0,NA,NA
wen-et-al-2023-transfer-of-learned-cognitive-flexibility-to-novel-stimuli-and-task-sets.pdf.tei.xml,"The main claim of this paper is that people can acquire and transfer abstract knowledge about cognitive control demands across different task environments, demonstrating the formation and generalization of environmental structure knowledge to guide cognitive control.",4.7e-4,"Adaptive behavior requires learning about the structure of one's environment to derive optimal action policies, and previous studies have documented transfer of such structural knowledge to bias choices in new environments. Here, we asked whether people could also acquire and transfer more abstract knowledge across different task environments, specifically expectations about cognitive control demands. Over three experiments, participants (Amazon Mechanical Turk workers; N = ~80 adults per group) performed a probabilistic card-sorting task in environments of either a low or high volatility of task rule changes (requiring low or high cognitive flexibility, respectively) before transitioning to a medium-volatility environment. Using reinforcement-learning modeling, we consistently found that previous exposure to high task rule volatilities led to faster adaptation to rule changes in the subsequent transfer phase. These transfers of expectations about cognitive flexibility demands were both task independent (Experiment 2) and stimulus independent (Experiment 3), thus demonstrating the formation and generalization of environmental structure knowledge to guide cognitive control.",abstract,Abstract,0,NA,NA
wettstein-et-al-2023-younger-than-ever-subjective-age-is-becoming-younger-and-remains-more-stable-in-middle-age-and.pdf.tei.xml,"The main claim of this paper is that subjective age is a ""biopsychosocial marker of aging"" and that feeling younger predicts benefits on key developmental outcomes, such as better physical and cognitive health, higher well-being, greater stress resilience, and lower mortality hazards, whereas feeling older predicts developmental risks on these outcomes. Additionally, the paper discusses the phenomenon of subjective age bias and its potential role in helping individuals cope with ageism.",6.79e-4,"Subjective age describes how old people feel, in comparison with how old they actually are chronologically. It is usually assessed with a single-item question (such as ""How old do you feel?"" ; Kotter-Grühn et al., 2016). Evidence from nearly 300 studies using this item has shown that most middle-age and older people feel younger than they are (Pinquart & Wahl, 2021;Rubin & Berntsen, 2006), including very old individuals (Kleinspehn- Ammerlahn et al., 2008;Kotter-Grühn et al., 2009). This phenomenon has been labeled subjective age bias (Weiss & Weiss, 2019) and might reflect an age-group dissociation process (""They are old, but I feel younger""; Weiss & Lang, 2012) that helps individuals cope with ageism (Chasteen & Cary, 2015). Empirical evidence has demonstrated that subjective age is a ""biopsychosocial marker of aging"" (Stephan et al., 2018a, p. 87); feeling younger predicts benefits on key developmental outcomes, such as better physical and cognitive health, higher well-being, greater stress resilience, and lower mortality hazards, whereas feeling older predicts developmental risks on these outcomes",abstract,Abstract,0,NA,NA
willroth-et-al-2022-well-being-and-cognitive-resilience-to-dementia-related-neuropathology.pdf.tei.xml,"The main claim of this paper is that higher levels of eudaimonic well-being are associated with better cognitive functioning and resilience in older adults, even in the presence of dementia-related neuropathology. This suggests that considering eudaimonic well-being is important in efforts to prevent dementia.",6.43e-4,"Not all older adults with dementia-related neuropathology in their brains experience cognitive decline or impairment. Instead, some people maintain relatively normal cognitive functioning despite neuropathologic burden, a phenomenon called cognitive resilience. Using a longitudinal, epidemiological, clinical-pathologic cohort study of older adults in the United States (N = 348), the present research investigated associations between well-being and cognitive resilience. Consistent with preregistered hypotheses, results showed that higher eudaimonic well-being (measured via the Ryff Psychological Well-Being Scale) and higher hedonic well-being (measured via the Satisfaction With Life Scale) were associated with better-than-expected cognitive functioning relative to one's neuropathological burden (i.e., beta-amyloid, neurofibrillary tangles, Lewy bodies, vascular pathologies, hippocampal sclerosis, and TDP-43). The association of eudaimonic well-being in particular was present above and beyond known cognitive resilience factors (i.e., socioeconomic status, education, cognitive activity, low neuroticism, low depression) and dementia risk factors (i.e., apolipoprotein E [ApoE] genotype, medical comorbidities). This research highlights the importance of considering eudaimonic well-being in efforts to prevent dementia.",abstract,Abstract,0,NA,NA
wu-cai-2023-adding-up-peer-beliefs-experimental-and-field-evidence-on-the-effect-of-peer-influence-on-math-performance.pdf.tei.xml,"The main claim of this paper is that gendered beliefs about intellectual abilities, specifically the belief that boys are innately better than girls at learning math, can transmit through peers and impact girls' academic performance in math, leading to losses for girls and gains for boys. The paper also suggests that the prevalence of stereotypical beliefs in one's ambient and peer environment can shape children's beliefs and academic ability.",5.5e-4,"We studied how gendered beliefs about intellectual abilities transmit through peers and differentially impact girls' academic performance relative to boys'. Study 1 (N = 8,029; 208 classrooms) exploited randomly assigned variation in the proportion of a child's middle school classmates who believe that boys are innately better than girls at learning math. An increase in exposure to peers who report this belief generated losses for girls and gains for boys in math performance. This peer exposure also increased children's likelihood of believing the gender-math stereotype, increased the perceived difficulty of math, and reduced aspirations among girls. Study 2 (N = 547) provided proof of concept that activating a gender-math performance gap among college students reduces women's math performance but not verbal performance. Men's task performance was not affected. Our findings highlight how the prevalence of stereotypical beliefs in one's ambient and peer environment, even when readily contradictable, can shape children's beliefs and academic ability.",abstract,Abstract,0,NA,NA
xiao-emberson-2023-visual-perception-is-highly-flexible-and-context-dependent-in-young-infants-a-case-of-top-down.pdf.tei.xml,"The main claim of this paper is that perception is supported by the integration of bottom-up and top-down processes, with bottom-up processes propagating sensory information forward along the cortical hierarchy and top-down processes enabling communication from higher-level perceptual regions or cognitive systems to lower-level regions through feedback neural connections.",2.43e-4,Perception is supported by the integration of bottom-up and top-down processes. The bottom-up processes propagate sensory information forward along the cortical hierarchy. Top-down processes enable communication from higher-level perceptual regions or cognitive systems to lower-level regions through feedback neural connections (Friston,abstract,Abstract,0,NA,NA
xu-et-al-2023-the-development-of-spatial-cognition-and-its-malleability-assessed-in-mass-population-via-a-mobile-game.pdf.tei.xml,"The main claim of this paper is that spatial cognition is a core aspect of human intellectual ability and that understanding the development of spatial ability across the lifespan, as well as identifying the critical period for its training, is essential. The paper also emphasizes the need for comprehensive testing of all age groups and a large number of participants at each developmental stage to fill the gaps in our understanding of spatial ability.",7.31e-4,"Spatial cognition is a core aspect of human intellectual ability. It contributes to various aspects of human life, from mundane activities such as navigating in a complex urban environment or assembling an IKEA chair, all the way up to advanced technological feats such as charting the complex three-dimensional structures of protein molecules or designing new models of aircraft engine. During development, spatial abilities can predict school performance (Casey et al., 1995;Halpern et al., 2007) and are particularly associated with academic achievements and attainment in science, technology, engineering, and mathematics (STEM; Newcombe & Frick, 2010;Wai et al., 2009). Consequently, improving spatial ability through training is of great significance. However, little is known about the developmental trajectory of spatial ability across the life span and, more importantly, the critical period for its training. For instance, at which stage of development will training on spatial ability be most effective? Will elementary school students benefit from repetitive training on spatial ability? Though there is consensus that infants in their first several months show evidence of rudimentary mental rotation and 3D perception ability (Christodoulou et al., 2016;Hespos & Rochat, 1997) and that spatial ability improves with age from childhood (Vander Heyden et al., 2016), our understanding of the development of spatial ability across the life span is not yet comprehensive. For example, the maturation of spatial ability from childhood to adulthood and its decline at older age have not been systematically measured and depicted. Filling this gap requires testing all age groups with the same task and collecting a sufficiently large number of participants at each developmental stage. More importantly, it is critical to know not only how spatial ability changes with age but also when spatial ability is most sensitive to training during development 1137313P SSXXX10.",abstract,Abstract,0,NA,NA
yang-et-al-2023-toward-antifragility-social-defeat-stress-enhances-learning-and-memory-in-young-mice-via-hippocampal.pdf.tei.xml,"The main claim of this paper is that social adversity, specifically in the form of social defeat stress (SDS), can enhance learning and memory abilities in young individuals, and this effect is mediated by changes in synaptic proteins and neuronal activity in the hippocampus.",5.19e-4,"Social adversity not only causes severe psychological diseases but also may improve people's ability to learn and grow. However, the beneficial effects of social adversity are often ignored. In this study, we investigated whether and how social adversity affects learning and memory in a mouse social defeat stress (SDS) model. A total of 652 mice were placed in experimental groups of six to 23 mice each. SDS enhanced spatial, novelty, and fear memory with increased synaptosome associated protein 25 (SNAP-25) level and dendritic spine density in hippocampal neurons among young but not middle-aged mice. Chemogenetic inhibition of hippocampal CaMK2A+ neurons blocked SDSinduced enhancement of learning or memory. Knockdown of SNAP-25 or blockade of N-methyl-D-aspartate (NMDA) receptor subunit GluN2B in the hippocampus prevented SDS-induced learning memory enhancement in an emotionindependent manner. These findings suggest that social adversity promotes learning and memory ability in youths and provide a neurobiological foundation for biopsychological antifragility.",abstract,Abstract,0,NA,NA
yu-et-al-2022-neural-and-cognitive-signatures-of-guilt-predict-hypocritical-blame.pdf.tei.xml,The main claim of this paper is that hypocritical blame is morally wrong because hypocrites do not really care about the transgressions they are blaming others for.,4.62e-4,"One form of hypocrisy involves double standards or discrepancies between judgments of oneself and others, such as claiming that certain actions are forbidden for others but permissible for oneself (Graham et al., 2015;Valdesolo & DeSteno, 2007). Another involves discrepancies between moral judgments and behaviors, such as ""saying one thing and doing another"" (Dover, 2019;Howe & Monin, 2017;Laurent & Clark, 2019). A paradigmatic example of the latter is hypocritical blame, where someone blames others for transgressions that they themselves previously committed (Tognazzini & Coates, 2018). Consider politicians who have extramarital affairs while condemning adultery in other people or environmental activists who jet to exotic destinations but vociferously shame others for flying. Philosophers argue that hypocritical blame is morally wrong because hypocrites do not really care about the 1122765P SSXXX10.",abstract,Abstract,0,NA,NA
yu-et-al-2023-gaze-triggered-communicative-intention-compresses-perceived-temporal-duration.pdf.tei.xml,"The main claim of this paper is that the processing of intention triggered by gaze plays a key role in modulating time perception, and that there is a special mechanism tuned to social cues which can shape our perception of the outer world in time domains.",4.73e-4,"Eye gaze communicates a person's attentional state and intentions toward objects. Here we demonstrate that this important social signal has the potential to distort time perception of gazed-at objects (N = 70 adults). By using a novel gaze-associated learning paradigm combined with the time-discrimination task, we showed that objects previously associated with others' eye gaze were perceived as significantly shorter in duration than the nonassociated counterparts. The time-compression effect cannot be attributed to general attention allocation because it disappeared when objects were associated with nonsocial attention cues (i.e., arrows). Critically, this effect correlated with observers' autistic traits and vanished when the gazing agent's line of sight was blocked by barriers, reflecting the key role of intention processing triggered by gaze in modulating time perception. Our findings support the existence of a special mechanism tuned to social cues, which can shape our perception of the outer world in time domains.",abstract,Abstract,0,NA,NA
zajenkowski-et-al-2023-ego-boosting-hormone-self-reported-and-blood-based-testosterone-are-associated-with-higher.pdf.tei.xml,"The main claim of this paper is that the facets of narcissism, specifically agentic narcissism, are positively associated with basal levels of testosterone in adult men. The paper also suggests that the facets of narcissism have distinct hormonal underpinnings.",4.77e-4,"Grandiose narcissism is defined as increased motivation for status and viewing oneself as entitled and superior to others. We hypothesized that these tendencies might be associated with basal levels of testosterone because testosterone is considered the most social hormone-driving dominance and the motivation to achieve social status. We distinguished between two facets of grandiose narcissism: agentic (i.e., the tendency to self-promotion in order to win others' admiration and social influence) and antagonistic (i.e., a reactive strategy used to restore threatened status). In 283 adult men, we examined the association between these facets of narcissism and blood-tested and selfreported testosterone levels. Agentic narcissism-the default narcissistic strategy-was positively associated with both testosterone indicators. Moreover, self-reported and objectively measured testosterone were positively correlated. These findings extend previous work by showing that the facets of narcissism have distinct hormonal underpinnings.",abstract,Abstract,0,NA,NA
zhao-epley-2022-surprisingly-happy-to-have-helped-underestimating-prosociality-creates-a-misplaced-barrier-to-asking.pdf.tei.xml,"The main claim of this paper is that people tend to underestimate others' willingness to help, how positively helpers would feel, and overestimate how inconvenienced helpers would feel. This is due to a miscalibration of expectations about others' prosocial motivation, which can create a barrier to asking for help when needed. The paper suggests that people may be overly reluctant to ask for help because of these miscalibrated expectations.",5.7e-4,"Performing acts of kindness increases well-being, yet people can be reluctant to ask for help that would enable others' kindness. We suggest that people may be overly reluctant because of miscalibrated expectations about others' prosocial motivation, underestimating how positively others will feel when asked for help. A pretest identified that interest in asking for help was correlated with expectations of how helpers would think and feel, but a series of scenarios, recalled experiences, and live interactions among adult participants in the United States (total N = 2,118) indicated that those needing help consistently underestimated others' willingness to help, underestimated how positively helpers would feel, and overestimated how inconvenienced helpers would feel. These miscalibrated expectations stemmed from underestimating helpers' prosocial motivation while overestimating compliance motivation. This research highlights a limitation of construing help-seeking through a lens of compliance by scholars and laypeople alike. Undervaluing prosociality could create a misplaced barrier to asking for help when needed.",abstract,Abstract,0,NA,NA
zhu-gopnik-2023-preschoolers-and-adults-learn-from-novel-metaphors.pdf.tei.xml,"The main claim of this paper is that metaphors may be a powerful learning mechanism from early childhood onward, and that both adults and 3- and 4-year-olds can use metaphors to make new inferences about novel artifacts.",5.17e-4,"Although adults use metaphors to guide their thinking and reasoning, less is known about whether metaphors might facilitate cognition earlier in development. Previous research shows that preschoolers understand metaphors, but less is known about whether preschoolers can learn from metaphors. The current preregistered experiment investigated whether adults (n = 64) and 3-and 4-year-olds (n = 128) can use metaphors to make new inferences. In a betweensubjects design, participants heard information about novel artifacts, conveyed through either only positive metaphors (e.g., ""Daxes are suns"") or positive and negative metaphors (e.g., ""Daxes are suns. Daxes are not clouds.""). In both conditions, participants of all ages successfully formed metaphor-consistent inferences about abstract, functional features of the artifacts (e.g., that daxes light up rather than let out water). Moreover, participants frequently provided explanations appealing to the metaphors when justifying their responses. Consequently, metaphors may be a powerful learning mechanism from early childhood onward.",abstract,Abstract,0,NA,NA
ziano-koc-2023-prototypes-of-people-with-depression.pdf.tei.xml,"The main claim of this paper is that people hold specific prototypes and negative attitudes towards certain categories of people, such as those with depression, veterans, medical doctors, and nonprofit organization employees, which can have consequences in terms of how they are treated and perceived. The paper also suggests that these prototypes can influence recommendations for treatment and job placement, and explores ways to reduce people's reliance on these prototypes.",7.71e-4,"More than 264 million people are estimated to suffer from major depressive disorder (MDD;James et al., 2018), and depression is projected to be the leading cause of global disease burden by 2030 (World Health Assembly, 2013). Although there are effective treatments for depression (Muñoz et al., 2010), many people with depression remain undiagnosed or untreated (Wang et al., 2007). Laypeople hold various negative attitudes about people with depression (Angermeyer & Matschinger, 2003), and in turn they fail to properly recognize people with depression ( Jorm et al., 2005), resulting in underdiagnoses by mental health professionals (Sheehan, 2004;Williams et al., 2017). In this article, we first elicited laypeople's multifaceted prototypes of people with depression, including physical, psychological, and social features. Next, we examined whether a person who does not fit the person-with-depression prototype is less likely to be considered to have depression, feel psychological pain, and be recommended psychological treatment even when showing the clinical symptoms of depression. Further, we explored ways to reduce people's reliance on prototypes. People have very specific notions about how certain categories of people are and should be. These prototypes have consequences. People believe that veterans are more hands-on and less emotionally competent than nonveterans, and therefore recruiters recommend them to hands-on jobs (Shepherd et al., 2019). Nonprofit organizations' employees are considered to be more moral than for-profit organizations' employees and are therefore punished more harshly after a moral violation (Stiegert et al., 2021). Medical doctors are considered less able to feel negative feelings than the average worker, and therefore people believe that doctors are better able than most to ignore physical and mental issues (Goranson et al., 2020). Clinical psychologists and opinion researchers have long been interested in what the public thinks about 1204035P SSXXX10.1177/09567976231204035Ziano, KocPsychological Science research-article2023",abstract,Abstract,0,NA,NA
